"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.897148969E3,4.301324187E1,1.379748432E1,2.548002847E2,2.990677490E2,9.800000191E-1,2.113000031E2,2.506075971E0,3.790092468E0,3.000000000E0,2.200000000E1
1.898150437E3,4.301323073E1,1.379748291E1,2.553262453E2,2.995937500E2,9.900000095E-1,1.971999969E2,2.507395007E0,3.790092468E0,3.000000000E0,2.200000000E1
1.899148501E3,4.301321891E1,1.379748154E1,2.557257390E2,2.999932861E2,9.800000191E-1,1.923000031E2,2.508614283E0,3.790092468E0,3.000000000E0,2.200000000E1
1.900155138E3,4.301320964E1,1.379747353E1,2.553648432E2,2.996324463E2,9.900000095E-1,2.105000000E2,2.509602012E0,3.790092468E0,3.000000000E0,2.200000000E1
1.901147119E3,4.301320111E1,1.379747014E1,2.557315039E2,2.999991455E2,1.000000000E0,1.996999969E2,2.510541519E0,3.790092468E0,3.000000000E0,2.200000000E1
1.902147611E3,4.301319398E1,1.379746394E1,2.556544343E2,2.999221191E2,1.000000000E0,2.048000031E2,2.511439554E0,3.790092468E0,3.000000000E0,2.200000000E1
1.903145497E3,4.301318708E1,1.379745820E1,2.561219226E2,3.003896484E2,9.900000095E-1,2.081999969E2,2.512525777E0,3.790092468E0,3.000000000E0,2.200000000E1
1.904148378E3,4.301318339E1,1.379744583E1,2.565829297E2,3.008507080E2,9.900000095E-1,2.421999969E2,2.513429106E0,3.790092468E0,3.000000000E0,2.200000000E1
1.905157181E3,4.301318304E1,1.379743473E1,2.571202457E2,3.013880615E2,9.399999976E-1,2.653999939E2,2.514681722E0,3.790092468E0,3.000000000E0,2.200000000E1
1.906146589E3,4.301317593E1,1.379742278E1,2.576091973E2,3.018770752E2,9.599999785E-1,2.278000031E2,2.515818986E0,3.790092468E0,3.000000000E0,2.200000000E1
1.907147467E3,4.301316831E1,1.379741345E1,2.577271232E2,3.019950562E2,9.499999881E-1,2.206999969E2,2.516918165E0,3.790092468E0,3.000000000E0,2.200000000E1
1.908149565E3,4.301316011E1,1.379740590E1,2.583524993E2,3.026204834E2,9.499999881E-1,2.168000031E2,2.517897104E0,3.790092468E0,3.000000000E0,2.200000000E1
1.909151845E3,4.301315255E1,1.379739973E1,2.591387707E2,3.034067993E2,9.200000167E-1,2.123000031E2,2.519220507E0,3.790092468E0,3.000000000E0,2.200000000E1
1.910142992E3,4.301314412E1,1.379738824E1,2.597640111E2,3.040321045E2,1.149999976E0,2.231999969E2,2.520162990E0,3.790092468E0,3.000000000E0,2.200000000E1
1.911145060E3,4.301313742E1,1.379738114E1,2.598406265E2,3.041087646E2,9.499999881E-1,2.206000061E2,2.521253795E0,3.790092468E0,3.000000000E0,2.200000000E1
1.912143457E3,4.301312918E1,1.379737386E1,2.595916137E2,3.038598022E2,1.049999952E0,2.166999969E2,2.522310266E0,3.790092468E0,3.000000000E0,2.100000000E1
1.913147273E3,4.301312133E1,1.379736654E1,2.595866206E2,3.038548584E2,1.139999986E0,2.161999969E2,2.523623567E0,3.790092468E0,3.000000000E0,2.100000000E1
1.914151317E3,4.301311070E1,1.379735950E1,2.603503574E2,3.046186523E2,1.120000005E0,2.128999939E2,2.524911064E0,3.790092468E0,3.000000000E0,2.100000000E1
1.915152621E3,4.301309959E1,1.379735504E1,2.607885395E2,3.050568848E2,1.179999948E0,1.995000000E2,2.526111919E0,3.790092468E0,3.000000000E0,2.000000000E1
1.916153405E3,4.301308985E1,1.379734866E1,2.613506821E2,3.056190796E2,1.190000057E0,2.106999969E2,2.527058398E0,3.790092468E0,3.000000000E0,2.000000000E1
1.917153248E3,4.301308222E1,1.379734350E1,2.613619932E2,3.056304321E2,1.240000010E0,2.008999939E2,2.528007700E0,3.790092468E0,3.000000000E0,2.100000000E1
1.918155945E3,4.301307507E1,1.379733712E1,2.614106554E2,3.056791382E2,1.210000038E0,2.140000000E2,2.528950165E0,3.790092468E0,3.000000000E0,2.100000000E1
1.919148705E3,4.301306819E1,1.379733035E1,2.618842439E2,3.061527710E2,1.090000033E0,2.146999969E2,2.529938105E0,3.790092468E0,3.000000000E0,2.100000000E1
1.920150363E3,4.301306281E1,1.379732068E1,2.616602569E2,3.059288330E2,1.149999976E0,2.291999969E2,2.530981767E0,3.790092468E0,3.000000000E0,2.100000000E1
1.921155935E3,4.301305511E1,1.379731334E1,2.622489532E2,3.065175781E2,1.139999986E0,2.111000061E2,2.532011173E0,3.790092468E0,3.000000000E0,2.100000000E1
1.922148516E3,4.301304775E1,1.379730566E1,2.624393341E2,3.067080078E2,9.100000262E-1,2.170000000E2,2.532878358E0,3.790092468E0,3.000000000E0,2.100000000E1
1.923150226E3,4.301304155E1,1.379729919E1,2.628122177E2,3.070809326E2,8.999999762E-1,2.143000031E2,2.533905972E0,3.790092468E0,3.000000000E0,2.000000000E1
1.924165352E3,4.301303376E1,1.379729239E1,2.629831299E2,3.072518921E2,9.200000167E-1,2.161999969E2,2.534926953E0,3.790092468E0,3.000000000E0,2.000000000E1
1.925147968E3,4.301302716E1,1.379728366E1,2.632497426E2,3.075185547E2,9.800000191E-1,2.270000000E2,2.535887783E0,3.790092468E0,3.000000000E0,2.000000000E1
1.926148758E3,4.301302078E1,1.379727569E1,2.620625622E2,3.063314209E2,9.200000167E-1,2.246000061E2,2.536866375E0,3.790092468E0,3.000000000E0,2.100000000E1
1.927150321E3,4.301301563E1,1.379726593E1,2.628385146E2,3.071074219E2,9.800000191E-1,2.421999969E2,2.537788061E0,3.790092468E0,3.000000000E0,2.100000000E1
1.928149044E3,4.301300918E1,1.379725881E1,2.628990174E2,3.071679688E2,9.300000072E-1,2.220000000E2,2.538689888E0,3.790092468E0,3.000000000E0,2.100000000E1
1.929148035E3,4.301300234E1,1.379725285E1,2.628660169E2,3.071350098E2,9.300000072E-1,2.236999969E2,2.539705176E0,3.790092468E0,3.000000000E0,2.100000000E1
1.930153361E3,4.301299364E1,1.379724906E1,2.628750097E2,3.071440430E2,9.700000286E-1,2.013999939E2,2.540444320E0,3.790092468E0,3.000000000E0,2.100000000E1
1.931154746E3,4.301298736E1,1.379724608E1,2.609849041E2,3.052539673E2,9.900000095E-1,1.843000031E2,2.541047939E0,3.790092468E0,3.000000000E0,2.100000000E1
1.932159754E3,4.301298345E1,1.379724093E1,2.586527824E2,3.029218750E2,1.000000000E0,1.895000000E2,2.541464645E0,3.790092468E0,3.000000000E0,2.000000000E1
1.933156889E3,4.301297973E1,1.379724155E1,2.604873672E2,3.047564697E2,1.009999990E0,1.898000031E2,2.541984081E0,3.790092468E0,3.000000000E0,2.000000000E1
1.934148292E3,4.301297520E1,1.379723999E1,2.604864930E2,3.047556152E2,9.399999976E-1,1.923000031E2,2.542692131E0,3.790092468E0,3.000000000E0,2.100000000E1
1.935150918E3,4.301297017E1,1.379723465E1,2.605839935E2,3.048531494E2,1.110000014E0,2.136999969E2,2.543755593E0,3.790092468E0,3.000000000E0,2.100000000E1
1.936154634E3,4.301296702E1,1.379722230E1,2.609788403E2,3.052480469E2,8.999999762E-1,2.346999969E2,2.544943004E0,3.790092468E0,3.000000000E0,2.100000000E1
1.937148391E3,4.301296398E1,1.379720830E1,2.603542729E2,3.046235352E2,8.899999857E-1,2.348000031E2,2.546374461E0,3.790092468E0,3.000000000E0,2.100000000E1
1.938148696E3,4.301296171E1,1.379719097E1,2.605337131E2,3.048030396E2,9.599999785E-1,2.516999969E2,2.547608296E0,3.790092468E0,3.000000000E0,2.100000000E1
1.939153738E3,4.301295601E1,1.379717795E1,2.603142307E2,3.045836182E2,8.899999857E-1,2.401000061E2,2.548756289E0,3.790092468E0,3.000000000E0,2.100000000E1
1.940149700E3,4.301295002E1,1.379716645E1,2.602459364E2,3.045153809E2,8.600000143E-1,2.320000000E2,2.549987301E0,3.790092468E0,3.000000000E0,2.200000000E1
1.941152935E3,4.301294511E1,1.379715288E1,2.602563741E2,3.045258789E2,9.700000286E-1,2.505000000E2,2.550971042E0,3.790092468E0,3.000000000E0,2.200000000E1
1.942146280E3,4.301293846E1,1.379714490E1,2.604734896E2,3.047430420E2,8.600000143E-1,2.321999969E2,2.551836860E0,3.790092468E0,3.000000000E0,2.200000000E1
1.943154024E3,4.301293275E1,1.379713766E1,2.602175881E2,3.044871826E2,9.399999976E-1,2.361999969E2,2.552763733E0,3.790092468E0,3.000000000E0,2.200000000E1
1.944153528E3,4.301292771E1,1.379712858E1,2.597378669E2,3.040075073E2,8.799999952E-1,2.296000061E2,2.553838568E0,3.790092468E0,3.000000000E0,2.200000000E1
1.945149332E3,4.301291975E1,1.379712108E1,2.599994134E2,3.042691040E2,8.899999857E-1,2.270000000E2,2.554861929E0,3.790092468E0,3.000000000E0,2.200000000E1
1.946153817E3,4.301291190E1,1.379711451E1,2.603053969E2,3.045751343E2,9.700000286E-1,2.183999939E2,2.555721818E0,3.790092468E0,3.000000000E0,2.200000000E1
1.947152009E3,4.301290584E1,1.379710794E1,2.603106659E2,3.045804443E2,8.799999952E-1,2.326999969E2,2.556775690E0,3.790092468E0,3.000000000E0,2.200000000E1
1.948155157E3,4.301289836E1,1.379709998E1,2.601475298E2,3.044173584E2,8.999999762E-1,2.243999939E2,2.557828256E0,3.790092468E0,3.000000000E0,2.200000000E1
1.949153024E3,4.301289097E1,1.379709189E1,2.605770450E2,3.048469238E2,9.200000167E-1,2.301000061E2,2.559039662E0,3.790092468E0,3.000000000E0,2.200000000E1
1.950155526E3,4.301288262E1,1.379708232E1,2.606849579E2,3.049548950E2,8.899999857E-1,2.256999969E2,2.560197654E0,3.790092468E0,3.000000000E0,2.200000000E1
1.951148831E3,4.301287410E1,1.379707413E1,2.609414955E2,3.052114868E2,9.499999881E-1,2.186999969E2,2.561379941E0,3.790092468E0,3.000000000E0,2.200000000E1
1.952155570E3,4.301286731E1,1.379706294E1,2.606927187E2,3.049627686E2,8.999999762E-1,2.408000031E2,2.562514666E0,3.790092468E0,3.000000000E0,2.200000000E1
1.953149476E3,4.301285869E1,1.379705547E1,2.614152007E2,3.056853027E2,9.800000191E-1,2.350000000E2,2.563692334E0,3.790092468E0,3.000000000E0,2.200000000E1
1.954150294E3,4.301284990E1,1.379704739E1,2.614987031E2,3.057688599E2,8.999999762E-1,2.348999939E2,2.564961880E0,3.790092468E0,3.000000000E0,2.200000000E1
1.955147098E3,4.301283989E1,1.379703988E1,2.618829846E2,3.061531982E2,9.200000167E-1,2.221000061E2,2.566209088E0,3.790092468E0,3.000000000E0,2.200000000E1
1.956151058E3,4.301283186E1,1.379702917E1,2.611280409E2,3.053983154E2,9.599999785E-1,2.308000031E2,2.567466051E0,3.790092468E0,3.000000000E0,2.200000000E1
1.957159529E3,4.301282230E1,1.379702092E1,2.610963669E2,3.053666992E2,8.999999762E-1,2.131999969E2,2.568898607E0,3.790092468E0,3.000000000E0,2.200000000E1
1.958151319E3,4.301281202E1,1.379701030E1,2.617100075E2,3.059804077E2,9.100000262E-1,2.191999969E2,2.570173227E0,3.790092468E0,3.000000000E0,2.200000000E1
1.959151547E3,4.301280449E1,1.379699848E1,2.613163288E2,3.055867920E2,9.100000262E-1,2.280000000E2,2.571399555E0,3.790092468E0,3.000000000E0,2.200000000E1
1.960153816E3,4.301279753E1,1.379698678E1,2.611327353E2,3.054032593E2,1.009999990E0,2.256000061E2,2.572869231E0,3.790092468E0,3.000000000E0,2.200000000E1
1.961149586E3,4.301278651E1,1.379697680E1,2.608851086E2,3.051557007E2,1.200000048E0,2.193000031E2,2.574463793E0,3.790092468E0,3.000000000E0,2.200000000E1
1.962147576E3,4.301277345E1,1.379696870E1,2.615160215E2,3.057866821E2,1.379999995E0,2.106999969E2,2.576021390E0,3.790092468E0,3.000000000E0,2.200000000E1
1.963158333E3,4.301276259E1,1.379695660E1,2.621327072E2,3.064034424E2,1.409999967E0,2.238000031E2,2.577482131E0,3.790092468E0,3.000000000E0,2.200000000E1
1.964144166E3,4.301275525E1,1.379694170E1,2.626989799E2,3.069697876E2,1.409999967E0,2.675000000E2,2.578828594E0,3.790092468E0,3.000000000E0,2.200000000E1
1.965148090E3,4.301275482E1,1.379692515E1,2.619670516E2,3.062379150E2,1.730000019E0,2.976000061E2,2.580120821E0,3.790092468E0,3.000000000E0,2.200000000E1
1.966152940E3,4.301275506E1,1.379690926E1,2.620233967E2,3.062943115E2,1.360000014E0,2.571000061E2,2.581096442E0,3.790092468E0,3.000000000E0,2.200000000E1
1.967143513E3,4.301276154E1,1.379691735E1,2.620540837E2,3.063249512E2,0.000000000E0,0.000000000E0,2.581393684E0,3.790092468E0,3.000000000E0,2.200000000E1
1.968151593E3,4.301276325E1,1.379692016E1,2.620735076E2,3.063443604E2,0.000000000E0,0.000000000E0,2.581460632E0,3.790092468E0,3.000000000E0,2.200000000E1
1.969152049E3,4.301276361E1,1.379692082E1,2.621021974E2,3.063730469E2,0.000000000E0,0.000000000E0,2.581531434E0,3.790092468E0,3.000000000E0,2.200000000E1
1.970142701E3,4.301276351E1,1.379692168E1,2.628685573E2,3.071394043E2,2.399999946E-1,1.650000000E1,2.581817529E0,3.790092468E0,3.000000000E0,2.200000000E1
1.971147082E3,4.301276603E1,1.379692097E1,2.629708580E2,3.072416992E2,3.899999857E-1,3.457000122E2,2.582004262E0,3.790092468E0,3.000000000E0,2.200000000E1
1.972149232E3,4.301276548E1,1.379691880E1,2.633752070E2,3.076460571E2,0.000000000E0,0.000000000E0,2.582173674E0,3.790092468E0,3.000000000E0,2.200000000E1
1.973146077E3,4.301276557E1,1.379691672E1,2.642085135E2,3.084793701E2,3.000000119E-1,3.437000122E2,2.582413480E0,3.790092468E0,3.000000000E0,2.200000000E1
1.974150604E3,4.301276346E1,1.379691733E1,2.641860478E2,3.084569092E2,0.000000000E0,0.000000000E0,2.582511715E0,3.790092468E0,3.000000000E0,2.200000000E1
1.975147302E3,4.301276259E1,1.379691754E1,2.644181013E2,3.086889648E2,3.000000119E-1,1.571000061E2,2.582719689E0,3.790092468E0,3.000000000E0,2.200000000E1
1.976149976E3,4.301276072E1,1.379691749E1,2.644157148E2,3.086865845E2,0.000000000E0,0.000000000E0,2.583133499E0,3.790092468E0,3.000000000E0,2.200000000E1
1.977147066E3,4.301275714E1,1.379691888E1,2.644130834E2,3.086839600E2,1.700000018E-1,4.109999847E1,2.583143488E0,3.790092468E0,3.000000000E0,2.200000000E1
1.978147179E3,4.301275710E1,1.379691899E1,2.647873512E2,3.090582275E2,1.800000072E-1,3.457000122E2,2.583328152E0,3.790092468E0,3.000000000E0,2.100000000E1
1.979140174E3,4.301275851E1,1.379692019E1,2.647142395E2,3.089851074E2,0.000000000E0,0.000000000E0,2.583594980E0,3.790092468E0,3.000000000E0,2.100000000E1
1.980154442E3,4.301276054E1,1.379692194E1,2.650263856E2,3.092972412E2,2.700000107E-1,1.710000038E1,2.583620791E0,3.790092468E0,3.000000000E0,2.100000000E1
1.981146250E3,4.301276049E1,1.379692163E1,2.652713185E2,3.095421753E2,0.000000000E0,0.000000000E0,2.583917054E0,3.790092468E0,3.000000000E0,2.100000000E1
1.982142601E3,4.301275799E1,1.379692289E1,2.650875988E2,3.093584595E2,1.700000018E-1,1.700000000E2,2.584712113E0,3.790092468E0,3.000000000E0,2.200000000E1
1.983157114E3,4.301275084E1,1.379692295E1,2.650999662E2,3.093708496E2,5.699999928E-1,1.793000031E2,2.585485132E0,3.790092468E0,3.000000000E0,2.200000000E1
1.984148303E3,4.301274472E1,1.379691844E1,2.654377003E2,3.097086182E2,5.400000215E-1,2.120000000E2,2.586543229E0,3.790092468E0,3.000000000E0,2.200000000E1
1.985150355E3,4.301273824E1,1.379690891E1,2.661420549E2,3.104130249E2,1.000000000E0,2.346999969E2,2.587666946E0,3.790092468E0,3.000000000E0,2.200000000E1
1.986147630E3,4.301273026E1,1.379690043E1,2.668027680E2,3.110737915E2,1.070000052E0,2.253999939E2,2.588874376E0,3.790092468E0,3.000000000E0,2.200000000E1
1.987158015E3,4.301271965E1,1.379689727E1,2.660624282E2,3.103334961E2,1.019999981E0,2.028000031E2,2.589950281E0,3.790092468E0,3.000000000E0,2.200000000E1
1.988150824E3,4.301270998E1,1.379689681E1,2.663863702E2,3.106574707E2,9.700000286E-1,2.035000000E2,2.591139100E0,3.790092468E0,3.000000000E0,2.200000000E1
1.989153341E3,4.301269992E1,1.379689186E1,2.663184506E2,3.105895996E2,9.700000286E-1,2.215000000E2,2.592309267E0,3.790092468E0,3.000000000E0,2.200000000E1
1.990152357E3,4.301269102E1,1.379688418E1,2.664313118E2,3.107025146E2,9.800000191E-1,2.290000000E2,2.593444080E0,3.790092468E0,3.000000000E0,2.200000000E1
1.991146524E3,4.301268341E1,1.379687488E1,2.665698067E2,3.108410645E2,1.110000014E0,2.210000000E2,2.594609869E0,3.790092468E0,3.000000000E0,2.200000000E1
1.992148897E3,4.301267350E1,1.379687020E1,2.663537561E2,3.106250610E2,1.019999981E0,2.168000031E2,2.595830893E0,3.790092468E0,3.000000000E0,2.200000000E1
1.993152130E3,4.301266253E1,1.379687087E1,2.663011108E2,3.105724487E2,1.039999962E0,1.886000061E2,2.597143816E0,3.790092468E0,3.000000000E0,2.200000000E1
1.994149090E3,4.301265110E1,1.379687492E1,2.657150888E2,3.099864502E2,1.019999981E0,1.650000000E2,2.598501315E0,3.790092468E0,3.000000000E0,2.100000000E1
1.995153497E3,4.301263926E1,1.379687085E1,2.662576400E2,3.105290527E2,1.289999962E0,2.033999939E2,2.599478132E0,3.790092468E0,3.000000000E0,2.100000000E1
1.996151048E3,4.301263100E1,1.379686676E1,2.665364087E2,3.108078613E2,9.599999785E-1,2.068999939E2,2.600410405E0,3.790092468E0,3.000000000E0,2.100000000E1
1.997158000E3,4.301262262E1,1.379686640E1,2.670654333E2,3.113369141E2,9.800000191E-1,1.863999939E2,2.601498341E0,3.790092468E0,3.000000000E0,2.100000000E1
1.998154995E3,4.301261501E1,1.379685799E1,2.669558842E2,3.112274170E2,8.000000119E-1,2.251999969E2,2.602647379E0,3.790092468E0,3.000000000E0,2.200000000E1
1.999151637E3,4.301260838E1,1.379684715E1,2.664543625E2,3.107259521E2,7.799999714E-1,2.123000031E2,2.603610361E0,3.790092468E0,3.000000000E0,2.200000000E1
2.000154182E3,4.301260260E1,1.379683833E1,2.663442075E2,3.106158447E2,6.800000072E-1,2.043999939E2,2.604627665E0,3.790092468E0,3.000000000E0,2.200000000E1
2.001152196E3,4.301259722E1,1.379682821E1,2.662439373E2,3.105156250E2,7.099999785E-1,2.208000031E2,2.605599219E0,3.790092468E0,3.000000000E0,2.200000000E1
2.002138061E3,4.301259016E1,1.379682117E1,2.658323925E2,3.101041260E2,8.899999857E-1,2.151999969E2,2.606467485E0,3.790092468E0,3.000000000E0,2.200000000E1
2.003155128E3,4.301258579E1,1.379681232E1,2.657639900E2,3.100357666E2,7.300000191E-1,2.338000031E2,2.607469370E0,3.790092468E0,3.000000000E0,2.200000000E1
2.004150401E3,4.301257933E1,1.379680373E1,2.651370489E2,3.094088745E2,6.999999881E-1,2.163000031E2,2.608419022E0,3.790092468E0,3.000000000E0,2.200000000E1
2.005154880E3,4.301257394E1,1.379679467E1,2.651095971E2,3.093814697E2,8.500000238E-1,2.458999939E2,2.609274612E0,3.790092468E0,3.000000000E0,2.200000000E1
2.006151255E3,4.301256837E1,1.379678741E1,2.653654758E2,3.096373901E2,7.200000286E-1,2.383000031E2,2.610277940E0,3.790092468E0,3.000000000E0,2.300000000E1
2.007153474E3,4.301256262E1,1.379677790E1,2.652531824E2,3.095251465E2,7.300000191E-1,2.398999939E2,2.611234543E0,3.790092468E0,3.000000000E0,2.300000000E1
2.008159744E3,4.301255616E1,1.379677013E1,2.643587270E2,3.086307373E2,7.699999809E-1,2.113000031E2,2.612305871E0,3.790092468E0,3.000000000E0,2.300000000E1
2.009143592E3,4.301254863E1,1.379676191E1,2.643425625E2,3.086146240E2,9.100000262E-1,2.143999939E2,2.613627943E0,3.790092468E0,3.000000000E0,2.300000000E1
2.010149026E3,4.301254289E1,1.379674767E1,2.637613206E2,3.080334473E2,9.900000095E-1,2.441000061E2,2.615021357E0,3.790092468E0,3.000000000E0,2.300000000E1
2.011151538E3,4.301253795E1,1.379673192E1,2.640547100E2,3.083269043E2,9.399999976E-1,2.501000061E2,2.616437648E0,3.790092468E0,3.000000000E0,2.300000000E1
2.012153777E3,4.301253307E1,1.379671583E1,2.641501005E2,3.084223633E2,9.399999976E-1,2.510000000E2,2.617657638E0,3.790092468E0,3.000000000E0,2.300000000E1
2.013154107E3,4.301252853E1,1.379670217E1,2.640395674E2,3.083118896E2,9.200000167E-1,2.456999969E2,2.619167068E0,3.790092468E0,3.000000000E0,2.300000000E1
2.014149297E3,4.301251559E1,1.379669656E1,2.667077203E2,3.109801025E2,9.399999976E-1,1.945000000E2,2.620361654E0,3.790092468E0,3.000000000E0,2.300000000E1
2.015143536E3,4.301250822E1,1.379668587E1,2.685793656E2,3.128518066E2,9.399999976E-1,2.368000031E2,2.621737210E0,3.790092468E0,3.000000000E0,2.300000000E1
2.016147267E3,4.301250267E1,1.379667075E1,2.685402356E2,3.128127441E2,9.599999785E-1,2.353000031E2,2.622953904E0,3.790092468E0,3.000000000E0,2.300000000E1
2.017150312E3,4.301249693E1,1.379665801E1,2.685301656E2,3.128027344E2,1.009999990E0,2.343000031E2,2.624150627E0,3.790092468E0,3.000000000E0,2.300000000E1
2.018146274E3,4.301249149E1,1.379664531E1,2.683416298E2,3.126142578E2,1.019999981E0,2.318000031E2,2.625356787E0,3.790092468E0,3.000000000E0,2.200000000E1
2.019149461E3,4.301248382E1,1.379663482E1,2.682195615E2,3.124922485E2,9.800000191E-1,2.185000000E2,2.626582541E0,3.790092468E0,3.000000000E0,2.200000000E1
2.020151463E3,4.301247695E1,1.379662303E1,2.674622375E2,3.117349854E2,9.599999785E-1,2.266999969E2,2.627885538E0,3.790092468E0,3.000000000E0,2.200000000E1
2.021158397E3,4.301247230E1,1.379660832E1,2.670672157E2,3.113400269E2,1.039999962E0,2.435000000E2,2.629128616E0,3.790092468E0,3.000000000E0,2.200000000E1
2.022149067E3,4.301246571E1,1.379659597E1,2.672417146E2,3.115145874E2,1.110000014E0,2.373999939E2,2.630379431E0,3.790092468E0,3.000000000E0,2.300000000E1
2.023147850E3,4.301246012E1,1.379658262E1,2.675716698E2,3.118446045E2,9.399999976E-1,2.330000000E2,2.631408157E0,3.790092468E0,3.000000000E0,2.300000000E1
2.024148823E3,4.301245396E1,1.379657318E1,2.676162968E2,3.118892822E2,8.399999738E-1,2.205000000E2,2.632479631E0,3.790092468E0,3.000000000E0,2.200000000E1
2.025144328E3,4.301244794E1,1.379656289E1,2.681166099E2,3.123896484E2,8.999999762E-1,2.333999939E2,2.633482180E0,3.790092468E0,3.000000000E0,2.200000000E1
2.026151482E3,4.301244367E1,1.379655203E1,2.680543046E2,3.123273926E2,8.799999952E-1,2.271000061E2,2.634557248E0,3.790092468E0,3.000000000E0,2.200000000E1
2.027151194E3,4.301243793E1,1.379654139E1,2.679360872E2,3.122092285E2,8.700000048E-1,2.288999939E2,2.635640405E0,3.790092468E0,3.000000000E0,2.300000000E1
2.028148412E3,4.301243177E1,1.379653107E1,2.682058089E2,3.124790039E2,7.400000095E-1,2.320000000E2,2.636711905E0,3.790092468E0,3.000000000E0,2.300000000E1
2.029153623E3,4.301242558E1,1.379652097E1,2.682459170E2,3.125191650E2,7.300000191E-1,2.255000000E2,2.637734699E0,3.790092468E0,3.000000000E0,2.300000000E1
2.030148754E3,4.301241761E1,1.379651469E1,2.675078336E2,3.117811279E2,6.700000167E-1,2.081999969E2,2.638793103E0,3.790092468E0,3.000000000E0,2.300000000E1
2.031146554E3,4.301241032E1,1.379650632E1,2.669361275E2,3.112094727E2,7.799999714E-1,2.276000061E2,2.639875743E0,3.790092468E0,3.000000000E0,2.300000000E1
